KATUN2019111600341HELSINKI                      HELSINGFORS                                                                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Talin puhdistamo              Tali reningsanläggning                                0                          091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Talin puistotie               Taliallen                                             2   12                     091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Uudenkaupungintie             Nystadsvägen                                          1    1            7        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Uudenkaupungintie             Nystadsvägen                                          2    2            8        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Muusanpolku                   Musans stig                                           1    1            3        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Muusanpolku                   Musans stig                                           2    2            4        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Porintie                      Björneborgsvägen                                      1    1            9        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Porintie                      Björneborgsvägen                                      2    2                     091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Luuvaniementie                Lognäsvägen                                           1    1            3        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Luuvaniementie                Lognäsvägen                                           2    2           16        091Helsinki            Helsingfors         
KATUN2019111600350HELSINKI                      HELSINGFORS                   HKI         HFORS       Teljäntie                     Täljevägen                                            1    1           11        091Helsinki            Helsingfors         
